150
0	37.4393516691	541.2090699418
1	612.1759508571	494.3166877396
2	38.1312338227	353.1484581781
3	53.4418081065	131.484901365
4	143.0606355347	631.7200953923
5	689.9451267256	468.5354998742
6	112.7478815786	529.417757826
7	141.4875865042	504.818485571
8	661.0513901702	445.9375182115
9	98.7899036592	384.5926031158
10	697.3881696597	180.3962284275
11	536.4894189738	287.2279085051
12	192.4067320507	20.439405931
13	282.7865258765	229.8001556189
14	240.8251726391	281.51414372
15	246.9281323057	322.461332116
16	649.7313216456	62.3331575282
17	352.96585626	666.7873101942
18	633.392367658	534.9398453712
19	488.311799404	437.4869439948
20	141.4039286509	228.4325551488
21	17.3632612602	240.2407068508
22	397.5586451389	231.3591208928
23	565.7853781464	282.3858748974
24	475.8975387047	468.5392706317
25	322.4224566559	550.3165478233
26	397.5586634023	74.7588387765
27	672.8618339396	432.882640963
28	571.2189680147	530.261699153
29	104.6531165914	482.8224768783
30	356.7098388794	67.6477131712
31	400.4070255527	253.6794479997
32	282.3036243109	426.8380500923
33	58.7766988363	507.1712386832
34	189.75062244	460.3815233617
35	659.9124120147	226.6284156239
36	639.0307636033	467.2302300719
37	415.0258357432	233.3045376118
38	547.2662016307	161.6589278401
39	616.6547902644	339.3409309407
40	494.8592427417	148.1217856389
41	629.9980812186	433.4548164038
42	471.101431241	314.2219307579
43	138.2440514421	137.1679919735
44	91.5847556724	110.0203007516
45	390.6972811808	423.9774318385
46	565.1617825137	429.1598152874
47	54.5248980387	438.5515408431
48	334.350832971	153.796923804
49	531.0291024509	612.3874827889
50	475.7345905802	385.7844618897
51	228.8325218994	410.4461939615
52	578.3805347586	321.3303494537
53	358.9170574485	404.4670352898
54	486.4648554867	593.0429937016
55	343.169370767	509.3123571315
56	530.3626972076	137.6881275684
57	498.8065475299	576.2102674608
58	224.31827155	312.4677490415
59	595.836073259	81.8130051356
60	661.5588724308	217.0456944477
61	43.6892045516	305.4722789165
62	79.465345253	445.9641737689
63	210.4163247004	130.7151137038
64	432.2642292251	629.4092661116
65	623.2487161301	69.189285084
66	436.5194739944	282.935645607
67	59.4163265482	40.1280234442
68	630.9230074073	230.342988813
69	579.3265539688	601.0359410602
70	117.862450748	112.9796833705
71	297.7912565664	166.3131886803
72	22.7642703744	455.5340094037
73	259.7095810385	10.6199925885
74	342.3579873647	599.3880182608
75	10.0260950143	488.9310558282
76	315.2926064118	273.2275475579
77	220.7044919297	270.0819745721
78	192.1186059948	314.1839922798
79	271.5042718992	225.2921989972
80	530.7320005441	504.0670155337
81	42.5331441666	656.3645162886
82	396.1274792588	539.4648066027
83	118.6631474021	508.7129103929
84	395.6913876595	699.5376048429
85	559.0157105844	560.8866941411
86	22.6471035906	526.2470392816
87	135.6377085256	325.8409901555
88	141.4507014379	485.2477927763
89	396.7741299332	460.7557115283
90	87.7494562765	19.6170129082
91	350.4245639661	420.6531186835
92	216.7010817133	466.4816410995
93	130.9237737024	351.1491733079
94	72.6329856671	645.7852219213
95	144.6002949996	457.4224283926
96	212.3725077442	594.9216893413
97	49.9186786455	541.4350825349
98	656.6943525585	558.1109593509
99	176.5941623792	648.5239953299
100	500.3825200226	198.7428378322
101	634.317867842	612.8291643194
102	59.7537372726	551.6321886765
103	15.2145765106	143.0441928532
104	283.0054378872	376.4439530184
105	146.5389000907	39.4231794338
106	101.8685605377	635.098685018
107	588.1968537448	580.5946976921
108	457.2628632528	350.0164047376
109	537.4663680494	472.5842276692
110	269.3669098585	367.4763636538
111	239.9045383695	102.629765339
112	88.4677500396	384.0507209275
113	658.9133693395	583.9575181023
114	97.7359146347	157.4558657632
115	506.6191384007	233.0022156094
116	500.2566898239	64.9136393489
117	594.4048565021	275.874186899
118	66.230814661	24.1317387604
119	598.4162993909	414.5557574275
120	172.308833083	344.3963466366
121	299.48128518	251.829512132
122	303.8379894831	21.052606379
123	197.896926984	512.388896098
124	56.0199567669	243.0663818382
125	255.5566183121	448.8651882442
126	608.4256112402	222.5421309272
127	70.2722703273	77.9227026433
128	398.2298999899	119.557657386
129	635.4970237093	133.3225902609
130	378.3484559418	272.2907677147
131	484.8029663388	677.0730379436
132	278.8710882619	299.9308770828
133	381.6537300653	360.3337602785
134	557.6070707573	595.3185092281
135	249.0589749342	76.6595112599
136	562.9048787838	670.0382113114
137	398.550436558	392.6493259144
138	590.893972056	370.7414913742
139	558.2008003726	0.4198814512
140	461.4114714423	530.5254969413
141	354.7242881504	685.40453619
142	193.6611295657	669.7432521028
143	352.3140807211	140.3273323662
144	308.434570974	115.2054269847
145	299.588137008	530.588961902
146	334.2748764383	152.1494569394
147	690.9658585947	134.5793307203
148	48.0798124069	270.968067372
149	91.6467647724	166.3541158474
143	146	21.567928054888586
146	48	1.6492169247296378
48	71	38.64271617442909
71	79	64.57189187916525
79	13	12.149523764799614
13	121	27.64068625383714
121	76	26.605897827046576
76	132	45.16187321246643
132	15	39.089305944500744
15	58	24.71998191866402
58	14	35.07995818076931
14	77	23.141656890460922
77	78	52.5560732986531
78	120	36.127738077520675
120	87	41.09832880355412
87	93	25.743451905150607
93	9	46.37939845738838
9	112	10.336367430225085
112	62	62.5645181767275
62	47	26.018705466297494
47	72	36.015853565368495
72	75	35.74386410819158
75	86	39.3925434387964
86	0	21.039794787322677
0	97	12.48137346112777
97	102	14.16719280102987
102	33	44.471684006935654
33	29	51.9375385195738
29	83	29.437994342187913
83	6	21.533255141538906
6	7	37.82981409795941
7	88	19.570727553482477
88	95	28.003050596132955
95	34	45.24719119471936
34	92	27.632203883454977
92	125	42.66253784743348
125	32	34.649634125957654
32	91	68.40113885045308
91	53	18.278723729418797
53	45	37.29126163007325
45	137	32.29740345863855
137	133	36.466347125378626
133	130	88.10501334555725
130	31	28.861076120146134
31	22	22.501339363263106
22	37	17.57519256843325
37	66	54.085334112905855
66	42	46.634144203031035
42	108	38.376429373346525
108	50	40.25616254554959
50	19	53.210270039022134
19	24	33.44190273107844
24	109	61.701559334525804
109	80	32.194993980703714
80	28	48.22194505492958
28	85	32.96679859997506
85	134	34.460617469045076
134	69	22.45940733254868
69	107	22.282877923419104
107	101	56.26907481113085
101	113	37.927702925419915
113	98	25.941639014602252
98	18	32.861573659266156
18	1	45.82987320330849
1	36	38.14258979956093
36	8	30.631480094322573
8	27	17.604442678016383
27	41	42.86757145048104
41	119	36.80466510650661
119	138	44.45531822316358
138	39	40.61545211251647
39	52	42.300114420922455
52	11	54.01705342156562
11	23	29.693408583400238
23	117	29.350921994732694
117	126	55.14426314318802
126	68	23.811472404156206
68	35	29.226420127492883
35	60	9.72313617319928
